sensor_type,device_type,timestamps,x,y,z
gyroscope,smartphone,1.6863377565294449e+18,0.1713500768,2.248178482,2.419089556
gyroscope,smartphone,1.68633775672807e+18,2.712472439,-1.667060614,1.802213073
gyroscope,smartphone,1.686337756926696e+18,-0.1239987016,-1.174432516,-0.8323928714
gyroscope,smartphone,1.686337757125321e+18,-1.87207818,0.6052781343,-1.312544823
gyroscope,smartphone,1.686337757323947e+18,-1.257102966,0.7457950711,-2.873810053
gyroscope,smartphone,1.686337757522572e+18,0.8953706622,1.55109334,2.689823151
gyroscope,smartphone,1.686337757721199e+18,1.479107738,-1.942912221,1.335185766
gyroscope,smartphone,1.686337757919824e+18,0.2003072351,-2.094020605,-0.6635565162
gyroscope,smartphone,1.68633775811845e+18,-3.090878487,1.062344432,-2.790175676
gyroscope,smartphone,1.686337758317075e+18,0.2296932936,-1.474760175,0.2014161944
gyroscope,smartphone,1.686337758515701e+18,1.657148123,0.5853948593,4.593842506
gyroscope,smartphone,1.686337758714326e+18,-0.2542562187,3.01036644,-0.7010220289
gyroscope,smartphone,1.686337758912951e+18,-0.1414728612,-3.057199001,1.135916829
gyroscope,smartphone,1.686337759111577e+18,-1.07121706,0.4780828357,-2.840672731
gyroscope,smartphone,1.686337759310202e+18,0.3831945658,2.59243083,2.189512253
gyroscope,smartphone,1.686337759508828e+18,1.831168056,-2.615646601,2.324234486
gyroscope,smartphone,1.686337759707453e+18,0.7351141572,-1.293087721,-0.1663338989
gyroscope,smartphone,1.686337759906079e+18,-2.588823557,1.926635027,-1.085629821
gyroscope,smartphone,1.686337760104705e+18,-0.941786468,-0.821229279,-3.022176981
gyroscope,smartphone,1.68633776030333e+18,1.020444751,1.372855783,3.012557745
gyroscope,smartphone,1.686337760501956e+18,1.306474566,-1.071856856,1.074753404
gyroscope,smartphone,1.686337760700582e+18,0.6163440943,-2.683652878,-0.2940527499
gyroscope,smartphone,1.6863377608992072e+18,-2.799069405,4.529838562,-5.110435963
gyroscope,smartphone,1.686337761097833e+18,-0.2140165567,-0.5083287358,0.03510514647
gyroscope,smartphone,1.686337761296458e+18,1.59681344,1.069164872,4.067067623
gyroscope,smartphone,1.686337761495084e+18,0.8361726403,0.3224191666,0.5885417461
gyroscope,smartphone,1.68633776169371e+18,0.6425390244,-3.509836197,-0.3076088428
gyroscope,smartphone,1.6863377618923348e+18,-1.7587291,4.519462585,-1.534297109
gyroscope,smartphone,1.686337762090961e+18,-0.004176938906,0.2481390834,0.6431103349
gyroscope,smartphone,1.686337762289587e+18,2.161724806,0.5194430947,4.930665493
gyroscope,smartphone,1.6863377624882122e+18,0.6982596517,0.0004580731038,-0.5044052601
gyroscope,smartphone,1.686337762686837e+18,0.04118224233,-2.2757833,1.160435677
gyroscope,smartphone,1.686337762885463e+18,-1.571916103,1.394909024,-1.280314565
gyroscope,smartphone,1.686337763084089e+18,0.6042307615,1.622403145,-0.3291808367
gyroscope,smartphone,1.6863377632827151e+18,1.818462729,2.421024323,4.133943081
gyroscope,smartphone,1.686337763481341e+18,1.203888774,-0.3208746016,1.117661715
gyroscope,smartphone,1.686337763679967e+18,0.4411558807,-2.353585005,0.2821897268
gyroscope,smartphone,1.686337763878592e+18,-2.064579248,2.468471766,-1.474591494
gyroscope,smartphone,1.686337764077219e+18,0.07361087948,-1.78480041,-0.5274344087
gyroscope,smartphone,1.686337764275845e+18,1.209383726,1.207835317,4.096877098
gyroscope,smartphone,1.6863377644744689e+18,1.163249373,1.232860088,-0.1985319257
gyroscope,smartphone,1.686337764673095e+18,0.5964109898,-3.587303877,-0.4142081439
gyroscope,smartphone,1.686337764871721e+18,-1.618801475,1.680421829,-1.786297917
gyroscope,smartphone,1.6863377650703462e+18,-0.5465862155,-0.07555734366,-0.8112503886
gyroscope,smartphone,1.686337765268972e+18,1.739002705,0.7387379408,4.295222759
gyroscope,smartphone,1.686337765467598e+18,1.249258041,-0.5031752586,0.7372704148
gyroscope,smartphone,1.686337765666223e+18,-0.5197898746,-1.107943654,-0.2355413735
gyroscope,smartphone,1.6863377658648492e+18,-1.639173508,0.5324470401,-1.777460694
gyroscope,smartphone,1.686337766063475e+18,-0.7083727717,0.7833686471,-1.091981411
gyroscope,smartphone,1.686337766262101e+18,1.623628855,-0.2072000504,3.184135914
gyroscope,smartphone,1.686337766460726e+18,1.312469482,0.2346481979,0.1064652577
gyroscope,smartphone,1.686337766659352e+18,-0.2029740661,-0.5013797283,-0.02470049448
gyroscope,smartphone,1.686337766857978e+18,-2.253943205,0.7698460817,-2.067982674
gyroscope,smartphone,1.686337767056603e+18,-0.1271225214,0.2795333862,0.5573935509
gyroscope,smartphone,1.686337767255229e+18,1.142200351,0.2657850683,5.679282665
gyroscope,smartphone,1.686337767453855e+18,0.7020613551,0.6177718639,1.144310474
gyroscope,smartphone,1.686337767652481e+18,-0.1901856512,-2.568119049,-1.441060066
gyroscope,smartphone,1.686337767851105e+18,-2.653065443,1.151197076,-1.892295718
gyroscope,smartphone,1.686337768049731e+18,1.231152534,0.9096981883,0.5398917794
gyroscope,smartphone,1.686337768248357e+18,1.374025702,-0.3068560362,3.36706543
gyroscope,smartphone,1.6863377684469832e+18,-0.05739337578,1.035982609,-0.8444907665
gyroscope,smartphone,1.686337768645608e+18,-1.746189713,-1.237811565,1.41152668
gyroscope,smartphone,1.686337768844235e+18,-2.496968746,-0.5328248739,-2.893964529
gyroscope,smartphone,1.686337769042861e+18,1.578779936,1.751276731,1.418809295
gyroscope,smartphone,1.686337769241488e+18,2.168818474,-2.882523298,1.738392472
gyroscope,smartphone,1.686337769440112e+18,0.3199357986,-0.6443618536,-0.2203438878
gyroscope,smartphone,1.686337769638738e+18,-2.343254566,0.5592099428,-1.485135436
gyroscope,smartphone,1.686337769837364e+18,-2.249016047,-0.5785914063,-2.549092293
gyroscope,smartphone,1.68633777003599e+18,1.474937558,1.017812967,3.037920713
gyroscope,smartphone,1.686337770234615e+18,1.210668087,-0.6568790674,0.5858116746
gyroscope,smartphone,1.6863377704332408e+18,0.6812124848,-2.436107397,-0.1747514158
gyroscope,smartphone,1.686337770631867e+18,-1.984510303,0.5555728674,-1.85515666
gyroscope,smartphone,1.686337770830492e+18,-0.04695671424,-0.4435700178,0.6671210527
gyroscope,smartphone,1.6863377710291172e+18,1.921132684,-0.2584739029,4.267773628
gyroscope,smartphone,1.686337771227743e+18,0.06911627203,1.554126501,-0.7529300451
gyroscope,smartphone,1.686337771426369e+18,-0.5899604559,-2.521602869,0.3788864315
gyroscope,smartphone,1.686337771624995e+18,-2.785529137,0.7467897534,-3.740146399
gyroscope,smartphone,1.686337771823621e+18,1.904675126,2.464492798,0.5248321891
gyroscope,smartphone,1.686337772022246e+18,1.569135904,-3.992633104,-0.2715779245
gyroscope,smartphone,1.686337772220872e+18,-0.3027121127,-0.009656996466,-2.328105211
gyroscope,smartphone,1.686337772419498e+18,-3.826345444,1.388067961,-0.1033751741
gyroscope,smartphone,1.686337772618124e+18,-2.308116913,-1.574548841,-0.7990457416
gyroscope,smartphone,1.686337772816751e+18,1.5626266,3.109004021,2.050908804
gyroscope,smartphone,1.686337773015378e+18,2.084807873,-1.319625378,1.515327692
gyroscope,smartphone,1.686337773214004e+18,0.272670418,-0.8345264196,0.1922769099
gyroscope,smartphone,1.686337773412628e+18,-1.783024073,2.416961193,-2.423772573
gyroscope,smartphone,1.686337773611254e+18,-0.9587954879,-1.075483441,-1.858139753
gyroscope,smartphone,1.68633777380988e+18,1.499167085,0.300026983,3.817778111
gyroscope,smartphone,1.686337774008506e+18,1.71614027,0.4535253048,-0.4545024335
gyroscope,smartphone,1.6863377742071322e+18,-0.4587076604,-2.11386466,-0.5151945353
gyroscope,smartphone,1.686337774405758e+18,-3.292913675,2.864797592,-1.288487077
gyroscope,smartphone,1.686337774604384e+18,-0.352925837,-0.04124518856,-0.08716987073
gyroscope,smartphone,1.686337774803009e+18,1.469387412,1.026577115,3.39604044
gyroscope,smartphone,1.686337775001635e+18,1.047697783,-0.3825854957,1.233833194
gyroscope,smartphone,1.686337775200261e+18,0.4307945371,-2.827982903,0.08873324841
gyroscope,smartphone,1.686337775398887e+18,-2.140443087,0.7124298811,-1.879279613
gyroscope,smartphone,1.686337775597513e+18,0.4910353422,0.6090970635,-0.06388824433
gyroscope,smartphone,1.686337775796139e+18,1.606113315,0.4115954638,3.709347248
gyroscope,smartphone,1.686337775994765e+18,0.611739397,1.197578788,-1.318568587
gyroscope,smartphone,1.686337776193391e+18,-1.349090576,-0.8749845624,0.3573860228
gyroscope,smartphone,1.686337776392016e+18,-1.57731235,0.20639503,-2.847383738
gyroscope,smartphone,1.686337776590642e+18,0.8822286725,1.895409226,1.744937658
gyroscope,smartphone,1.686337776789268e+18,1.470267534,-1.70076251,1.573900938
gyroscope,smartphone,1.686337776987894e+18,0.3053497374,-2.0597682,-0.2807002068
gyroscope,smartphone,1.68633777718652e+18,-2.1745646,3.544314861,-0.4563547969
gyroscope,smartphone,1.686337777385146e+18,-1.554212928,-0.8448528051,-1.560086608
gyroscope,smartphone,1.686337777583772e+18,0.9291994572,1.635993719,3.21549964
gyroscope,smartphone,1.686337777782398e+18,1.900653958,-0.4084762633,1.53839457
gyroscope,smartphone,1.686337777981024e+18,0.283049345,-2.539113045,-0.870459199
gyroscope,smartphone,1.686337778179649e+18,-2.638918161,1.427143693,-1.679207683
gyroscope,smartphone,1.6863377783782748e+18,-1.707730293,-1.066209435,-1.175562739
gyroscope,smartphone,1.6863377785769009e+18,2.053403139,3.602171183,3.341304541
gyroscope,smartphone,1.686337778775527e+18,1.100042105,1.224040151,-0.20344612
gyroscope,smartphone,1.686337778974153e+18,-0.1794650704,-1.721259594,-0.6551392078
gyroscope,smartphone,1.686337779172779e+18,-2.509377003,0.8655765653,-1.948386192
gyroscope,smartphone,1.6863377793714048e+18,-0.417784214,-0.3690289557,-0.3830251098
gyroscope,smartphone,1.6863377795700308e+18,1.427749276,0.5779275298,3.571738243
gyroscope,smartphone,1.686337779768657e+18,0.8143797517,0.9827241302,0.5015618801
gyroscope,smartphone,1.686337779967283e+18,-0.2892498374,-1.192805886,-0.5754591823
gyroscope,smartphone,1.686337780165909e+18,-1.634273767,0.514118135,-2.272701979
gyroscope,smartphone,1.686337780364535e+18,0.8007679582,1.903067708,1.377004743
gyroscope,smartphone,1.68633778056316e+18,1.615052938,-1.805295229,3.314898014
gyroscope,smartphone,1.686337780761787e+18,-0.08560880274,-0.1029423922,-0.6146341562
gyroscope,smartphone,1.686337780960413e+18,-2.03339982,-0.05222100392,-1.010094523
gyroscope,smartphone,1.686337781159039e+18,-1.694157481,-0.2027112693,-2.783416271
gyroscope,smartphone,1.686337781357665e+18,1.305200815,1.151261806,2.539516211
gyroscope,smartphone,1.686337781556291e+18,1.947124362,-0.939720273,1.035387158
gyroscope,smartphone,1.6863377817549158e+18,0.008371614851,-1.002500534,-0.2654763162
gyroscope,smartphone,1.686337781953542e+18,-2.928825855,2.572572708,-1.901565552
gyroscope,smartphone,1.686337782152168e+18,-1.323749065,-1.035265923,-2.077225685
gyroscope,smartphone,1.686337782350794e+18,1.527209759,-0.5341134667,2.395086527
gyroscope,smartphone,1.68633778254942e+18,1.887166858,0.1716883779,1.03789854
gyroscope,smartphone,1.686337782748047e+18,1.242706299,-1.520937443,-0.2588736415
gyroscope,smartphone,1.686337782946672e+18,-2.866839886,3.146557331,-1.451111794
gyroscope,smartphone,1.686337783145298e+18,-0.5549085736,-0.195211798,-0.765796423
gyroscope,smartphone,1.686337783343925e+18,1.858909011,1.67268002,3.771060467
gyroscope,smartphone,1.686337783542551e+18,1.282111406,2.648140669,-0.2538546324
gyroscope,smartphone,1.6863377837411758e+18,-0.6875786185,-1.573596239,-0.6064015627
gyroscope,smartphone,1.686337783939802e+18,-2.004868507,0.176447317,-2.179816484
gyroscope,smartphone,1.6863377841384271e+18,-0.9427502751,1.536688447,-1.357366204
gyroscope,smartphone,1.6863377843370522e+18,1.539979219,1.20013392,4.420461655
gyroscope,smartphone,1.686337784535678e+18,0.7758385539,0.3268595934,0.2502009273
gyroscope,smartphone,1.686337784734304e+18,-0.8463836908,-0.04751947895,-0.3941835761
gyroscope,smartphone,1.6863377849329318e+18,-2.305128336,0.9435237646,-2.170791864
gyroscope,smartphone,1.6863377851315569e+18,-0.005850989372,-0.07114990801,1.240691423
gyroscope,smartphone,1.686337785330184e+18,1.420802593,-2.669963598,3.006453514
gyroscope,smartphone,1.68633778552881e+18,0.1985552013,0.9067586064,-1.06775558
gyroscope,smartphone,1.686337785727436e+18,-2.675760508,1.704936981,-0.7144599557
gyroscope,smartphone,1.6863377859260608e+18,-2.014209032,-0.7449872494,-2.444888592
gyroscope,smartphone,1.6863377861246868e+18,0.6238512397,1.87948966,2.793829203
gyroscope,smartphone,1.686337786323313e+18,1.774824381,-1.091984987,2.036831141
gyroscope,smartphone,1.686337786521939e+18,0.8068081141,-2.211856842,0.1905555278
gyroscope,smartphone,1.686337786720565e+18,-3.291044235,1.876116037,-1.731070518
gyroscope,smartphone,1.6863377869191908e+18,-1.546186447,-0.7435970306,-1.648102522
gyroscope,smartphone,1.6863377871178168e+18,1.583736062,0.7571731806,2.360817671
gyroscope,smartphone,1.686337787316443e+18,1.841733098,-0.5256313682,1.343843699
gyroscope,smartphone,1.686337787515069e+18,0.2784128785,-0.5504977107,0.01260645781
gyroscope,smartphone,1.686337787713695e+18,-1.824091077,1.079181314,-2.005157709
gyroscope,smartphone,1.686337787912321e+18,-1.598221779,-1.324170113,-2.079886198
gyroscope,smartphone,1.686337788110946e+18,1.262441993,0.6324480772,3.467035532
gyroscope,smartphone,1.686337788309572e+18,1.469014287,-0.6497182846,0.8288812637
gyroscope,smartphone,1.686337788508198e+18,-0.1066127419,-1.392939806,-0.5723605156
gyroscope,smartphone,1.6863377887068242e+18,-1.280050397,0.1929282397,-1.641655087
gyroscope,smartphone,1.68633778890545e+18,-0.30873546,-0.128853187,0.1219007447
gyroscope,smartphone,1.686337789104076e+18,1.484962702,0.1848966181,5.484525681
gyroscope,smartphone,1.6863377893027018e+18,0.09200745076,0.4655345082,0.08985954523
gyroscope,smartphone,1.686337789501328e+18,-1.516470432,0.1309279501,-0.7293137908
gyroscope,smartphone,1.686337789699954e+18,-1.438356161,-0.1938465983,-2.925155878
gyroscope,smartphone,1.68633778989858e+18,0.6258155107,2.116549492,1.895397425
gyroscope,smartphone,1.686337790097206e+18,1.972948313,-2.118386269,2.21505928
gyroscope,smartphone,1.6863377902958318e+18,-0.5337476134,0.06242742017,-0.1417140514
gyroscope,smartphone,1.686337790494458e+18,-1.777912259,1.481726527,-1.754212618
gyroscope,smartphone,1.686337790693084e+18,-0.6764839888,-1.27144444,-2.47576189
gyroscope,smartphone,1.686337790891711e+18,0.753210485,1.461721778,2.95786047
gyroscope,smartphone,1.686337791090337e+18,3.397915602,1.698058724,1.27881813
gyroscope,smartphone,1.686337791288963e+18,0.08272594213,-0.8413832784,-2.119394541
gyroscope,smartphone,1.6863377914875889e+18,-1.40783608,0.2233428955,-2.10474515
gyroscope,smartphone,1.686337791686215e+18,-0.07560797781,1.24146986,0.06059525907
gyroscope,smartphone,1.68633779188484e+18,1.484850883,0.7354158759,3.990956545
gyroscope,smartphone,1.686337792083466e+18,1.060413122,-0.7061297297,0.9413657188
gyroscope,smartphone,1.686337792282092e+18,-0.3472011685,-3.14295435,-0.03528897837
gyroscope,smartphone,1.6863377924807178e+18,-2.145861864,0.4892394245,-2.511553049
gyroscope,smartphone,1.686337792679344e+18,0.06323998421,1.262776613,-0.03083460219
gyroscope,smartphone,1.68633779287797e+18,1.825927973,-2.133316755,3.071648121
gyroscope,smartphone,1.686337793076596e+18,0.4851782024,0.2003963888,-0.2706473768
gyroscope,smartphone,1.686337793275222e+18,-1.442407966,-1.206439018,0.989733696
gyroscope,smartphone,1.686337793473848e+18,-1.975039005,-0.2261631042,-3.323344946
gyroscope,smartphone,1.686337793672474e+18,0.8407453299,1.294898272,1.376965165
gyroscope,smartphone,1.6863377938711e+18,2.339068174,-2.795421362,2.358785391
gyroscope,smartphone,1.686337794069726e+18,0.1398552954,-0.1844979972,-0.2681848109
gyroscope,smartphone,1.686337794268352e+18,-2.120656252,-1.144874096,0.3696411252
gyroscope,smartphone,1.686337794466979e+18,-1.873479605,-0.8764475584,-2.690566063
gyroscope,smartphone,1.686337794665605e+18,0.2454868257,1.295939207,2.541376591
gyroscope,smartphone,1.6863377948642312e+18,2.160613298,-0.6299171448,1.275060296
gyroscope,smartphone,1.686337795062857e+18,-0.02000142261,-0.3551831245,-0.1155892685
gyroscope,smartphone,1.686337795261483e+18,-2.78258419,2.6560781,-1.956684589
gyroscope,smartphone,1.686337795460109e+18,-1.780799389,-1.198586941,-2.334707737
gyroscope,smartphone,1.686337795658735e+18,1.021360159,1.734422684,2.756480932
gyroscope,smartphone,1.6863377958573612e+18,1.909303546,0.3666551113,0.6395353675
gyroscope,smartphone,1.686337796055987e+18,0.2870336175,-1.79747045,-0.6065956354
gyroscope,smartphone,1.686337796254613e+18,-2.251727581,1.614721179,-1.986574411
gyroscope,smartphone,1.686337796453239e+18,-0.5894992352,-0.2071161568,-0.004620139487
gyroscope,smartphone,1.686337796651865e+18,1.639427304,0.03036389127,4.733306408
gyroscope,smartphone,1.6863377968504911e+18,0.4849033058,1.001956582,0.5745831132
gyroscope,smartphone,1.6863377970491172e+18,0.2623145282,-2.646075249,-0.7673614025
gyroscope,smartphone,1.686337797247744e+18,-2.503464699,2.079652309,-2.455541611
gyroscope,smartphone,1.686337797446369e+18,0.03748995066,2.024883747,1.521141529
gyroscope,smartphone,1.6863377976449958e+18,1.929807782,-1.186476111,2.229038477
gyroscope,smartphone,1.686337797843621e+18,0.1069077924,0.6227336526,-1.475637436
gyroscope,smartphone,1.686337798042248e+18,-2.706808805,-0.2998933494,0.009300218895
gyroscope,smartphone,1.686337798240874e+18,-1.647876143,-0.1447625011,-2.095136166
gyroscope,smartphone,1.6863377984395e+18,-0.009918880649,3.316000223,1.894761443
gyroscope,smartphone,1.6863377986381258e+18,1.250938177,0.5503724813,2.193500757
gyroscope,smartphone,1.686337798836752e+18,0.4386197031,-1.85723412,0.03536443412
gyroscope,smartphone,1.686337799035379e+18,-1.678499341,-2.032485962,3.035117626
gyroscope,smartphone,1.686337799234005e+18,-2.458529711,0.1087221727,-2.280670404
gyroscope,smartphone,1.686337799432631e+18,1.004924774,2.91675806,1.482187629
gyroscope,smartphone,1.686337799631257e+18,0.8528209925,-0.3431316614,-0.1511823386
gyroscope,smartphone,1.6863377998298842e+18,0.6857068539,-1.497656703,0.2770499587
gyroscope,smartphone,1.6863378000285102e+18,-2.155043602,-1.78546977,0.8779108524
gyroscope,smartphone,1.686337800227136e+18,-2.443921328,-0.4866689146,-2.67348361
gyroscope,smartphone,1.6863378004257628e+18,1.066067219,2.142728567,1.53232801
gyroscope,smartphone,1.6863378006243889e+18,1.534731388,-0.3536519408,2.833866596
gyroscope,smartphone,1.686337800823015e+18,0.5860897303,-0.673047781,0.295542419
gyroscope,smartphone,1.686337801021641e+18,-2.518223286,-0.9784920812,-0.3171790838
gyroscope,smartphone,1.686337801220268e+18,-1.968624115,-0.7921162844,-2.781420708
gyroscope,smartphone,1.686337801418894e+18,0.6787724495,1.581069946,2.086425304
gyroscope,smartphone,1.68633780161752e+18,1.481083274,-2.028418303,1.342523098
gyroscope,smartphone,1.686337801816148e+18,0.104326494,-0.6186482906,-0.1073878556
gyroscope,smartphone,1.686337802014775e+18,-2.596517801,0.3644999564,-1.347884536
gyroscope,smartphone,1.686337802213401e+18,-1.255177855,-1.003817558,-1.552027345
gyroscope,smartphone,1.6863378024120282e+18,0.9385396838,1.951997757,2.975358009
gyroscope,smartphone,1.6863378026106542e+18,1.863425493,-1.019566417,0.7009888291
gyroscope,smartphone,1.68633780280928e+18,0.5093774796,-2.440163851,-0.8123812079
gyroscope,smartphone,1.686337803007906e+18,-2.188774824,0.9541531801,-2.456353188
gyroscope,smartphone,1.686337803206532e+18,-0.07433149964,-0.3126960695,0.7793449163
gyroscope,smartphone,1.686337803405159e+18,0.9514082074,1.184883595,3.32311511
gyroscope,smartphone,1.686337803603785e+18,1.234190941,1.050909162,0.7752878666
gyroscope,smartphone,1.686337803802412e+18,-0.07806412876,-2.533051491,-0.8464625478
gyroscope,smartphone,1.686337804001038e+18,-1.824459076,0.01487814821,-2.944674015
gyroscope,smartphone,1.6863378041996652e+18,0.2842811942,1.555422306,1.256849885
gyroscope,smartphone,1.6863378043982912e+18,2.463961124,-1.099541903,3.846699715
gyroscope,smartphone,1.686337804596918e+18,-0.2557106912,0.8129517436,0.3877751827
gyroscope,smartphone,1.686337804795545e+18,-2.110615492,-0.1422221959,-0.9094843268
gyroscope,smartphone,1.686337804994171e+18,-1.445163369,-0.6077740788,-2.599023819
gyroscope,smartphone,1.686337805192797e+18,0.4067575634,1.93903482,1.61133194
gyroscope,smartphone,1.686337805391424e+18,1.556823134,-1.412284851,1.795282602
gyroscope,smartphone,1.68633780559005e+18,0.65198493,-0.3415071964,0.05378155783
gyroscope,smartphone,1.6863378057886769e+18,-2.499503136,-0.164994061,-0.6424797773
gyroscope,smartphone,1.686337805987303e+18,-2.095989466,-0.531637311,-2.714167833
gyroscope,smartphone,1.68633780618593e+18,0.44697088,2.25647831,2.29869771
gyroscope,smartphone,1.686337806384557e+18,0.7293621898,0.8809407949,1.889575958
gyroscope,smartphone,1.686337806583184e+18,0.9415619373,-2.883158922,-0.122978285
gyroscope,smartphone,1.6863378067818092e+18,-2.686723948,0.432929486,-1.590386271
gyroscope,smartphone,1.686337806980437e+18,-1.584182024,-1.449904799,-2.540255308
gyroscope,smartphone,1.686337807179063e+18,1.072013974,1.880028009,2.740900993
gyroscope,smartphone,1.68633780737769e+18,1.879882216,0.0944295153,0.804100275
gyroscope,smartphone,1.686337807576315e+18,-0.2387285531,-2.076642036,-1.073500752
gyroscope,smartphone,1.686337807774941e+18,-1.903348565,-0.1405717731,-2.59373188
gyroscope,smartphone,1.686337807973568e+18,-0.02821299993,1.207637191,0.443138212
gyroscope,smartphone,1.686337808172195e+18,1.799607754,-0.5405342579,3.331157684
gyroscope,smartphone,1.686337808370821e+18,0.1602802873,0.2497240007,0.05996150151
gyroscope,smartphone,1.686337808569448e+18,-1.49362731,-1.760840893,-0.5952670574
gyroscope,smartphone,1.686337808768075e+18,-2.283410311,-0.8294912577,-3.574178219
gyroscope,smartphone,1.686337808966702e+18,0.332695365,3.345071316,1.629620314
gyroscope,smartphone,1.686337809165328e+18,1.507600307,-1.528065562,1.694306135
gyroscope,smartphone,1.686337809363955e+18,0.8037961721,-2.564725637,-0.3418587148
gyroscope,smartphone,1.686337809562581e+18,-3.122730732,0.9917641878,-1.362492919
gyroscope,smartphone,1.686337809761208e+18,-1.125073314,-0.6538829207,-1.662413239
gyroscope,smartphone,1.6863378099598328e+18,0.7988829613,1.852363467,2.448063135
gyroscope,smartphone,1.68633781015846e+18,1.597949862,-0.7642877698,1.256195545
gyroscope,smartphone,1.686337810357087e+18,0.4582780302,-1.993496537,-0.8289486766
gyroscope,smartphone,1.686337810555713e+18,-3.419373751,2.550272703,-1.492180705
gyroscope,smartphone,1.6863378107543398e+18,-1.430881023,-0.5808808208,-1.320828557
gyroscope,smartphone,1.686337810952966e+18,1.288647771,1.06273365,2.611694098
gyroscope,smartphone,1.686337811151593e+18,1.557876945,0.04998647794,1.094477057
gyroscope,smartphone,1.686337811350219e+18,0.9716971517,-2.049713373,-0.7099676132
gyroscope,smartphone,1.686337811548846e+18,-2.252872467,0.9063432813,-2.344565392
gyroscope,smartphone,1.686337811747472e+18,-0.03374385089,-0.3707177341,-0.01825630665
gyroscope,smartphone,1.686337811946099e+18,1.678959966,0.6098760962,3.921438932
gyroscope,smartphone,1.686337812144726e+18,1.009529829,0.3135950267,0.8337250948
gyroscope,smartphone,1.686337812343352e+18,-0.4444313645,-2.572937965,0.1072749719
gyroscope,smartphone,1.6863378125419791e+18,-2.185397387,0.8867784142,-2.655852795
gyroscope,smartphone,1.6863378127406052e+18,0.09573744237,2.630428314,0.3279759288
gyroscope,smartphone,1.686337812939232e+18,1.197193384,-0.08958154917,2.561870098
gyroscope,smartphone,1.686337813137859e+18,0.4321974218,-0.2387205958,-0.2357597351
gyroscope,smartphone,1.6863378133364849e+18,-2.710348606,-1.541840911,1.736643314
gyroscope,smartphone,1.686337813535112e+18,-2.57215023,-1.465718269,-2.453355312
gyroscope,smartphone,1.686337813733738e+18,1.845916271,1.280459166,2.013262749
gyroscope,smartphone,1.686337813932365e+18,2.612193823,-0.3721084297,1.073970795
gyroscope,smartphone,1.686337814130992e+18,-0.005782274529,-1.188610554,-0.4326064587
gyroscope,smartphone,1.686337814329618e+18,-2.440783501,0.674963057,-0.8158975244
gyroscope,smartphone,1.686337814528245e+18,-1.756324053,-1.904444695,-0.9994946122
gyroscope,smartphone,1.686337814726871e+18,1.712943912,1.301855326,2.741245985
gyroscope,smartphone,1.686337814925498e+18,1.75548017,-0.6387835741,0.5195425153
gyroscope,smartphone,1.686337815124125e+18,0.2993363738,-1.41597712,-0.5367491841
gyroscope,smartphone,1.686337815322751e+18,-2.457989693,1.454990983,-2.235656738
gyroscope,smartphone,1.686337815521378e+18,-0.4329473078,-0.1409931034,0.3598170578
gyroscope,smartphone,1.686337815720004e+18,1.801551223,-0.4879594743,4.125585079
gyroscope,smartphone,1.686337815918632e+18,0.111261487,1.103996277,0.4892549515
gyroscope,smartphone,1.686337816117259e+18,-0.847799778,-1.413394809,0.1465382427
gyroscope,smartphone,1.686337816315885e+18,-1.680491805,-0.7791398168,-2.532655954
gyroscope,smartphone,1.686337816514512e+18,0.2074742615,2.50914669,0.9589259624
gyroscope,smartphone,1.6863378167131382e+18,1.831010342,-1.27564764,2.040293694
gyroscope,smartphone,1.686337816911764e+18,0.06085310876,0.07108236849,-0.2423280925
gyroscope,smartphone,1.686337817110392e+18,-1.358080626,-0.3829408884,-0.6069570184
gyroscope,smartphone,1.686337817309018e+18,-1.768212676,-0.6596551538,-2.994468212
gyroscope,smartphone,1.686337817507644e+18,0.3940740228,1.795720816,1.629225135
gyroscope,smartphone,1.68633781770627e+18,2.716320515,-1.532962322,1.820889354
gyroscope,smartphone,1.686337817904897e+18,-0.2566551268,0.4531937242,-0.5945938826
gyroscope,smartphone,1.686337818103523e+18,-2.175352573,0.3083303571,-0.7546915412
gyroscope,smartphone,1.68633781830215e+18,-1.955165505,-1.610179067,-2.414212704
gyroscope,smartphone,1.686337818500777e+18,1.075169444,1.180544496,2.308283091
gyroscope,smartphone,1.686337818699403e+18,2.381657124,-1.027775526,1.335643172
gyroscope,smartphone,1.68633781889803e+18,0.716891408,-2.719053745,-0.2588929534
gyroscope,smartphone,1.686337819096656e+18,-3.02490592,0.9023361206,-1.674290061
gyroscope,smartphone,1.6863378192952832e+18,-0.8487619162,-0.5297884345,-1.288196325
gyroscope,smartphone,1.686337819493909e+18,1.758197427,1.593945861,3.531583786
gyroscope,smartphone,1.686337819692536e+18,1.049454689,-0.0238694679,0.50834167
gyroscope,smartphone,1.6863378198911631e+18,-0.4771993458,-0.6312147975,-0.184119314
gyroscope,smartphone,1.686337820089789e+18,-1.580014825,0.5536549091,-2.497866154
gyroscope,smartphone,1.686337820288417e+18,0.4866836667,1.164690495,0.9120016694
gyroscope,smartphone,1.686337820487044e+18,2.104658604,-2.914258957,2.755117893
gyroscope,smartphone,1.6863378206856689e+18,-0.2370312512,-1.160540819,-0.7053443193
gyroscope,smartphone,1.686337820884296e+18,-2.105584383,1.000803351,-0.3303282261
gyroscope,smartphone,1.686337821082922e+18,-1.659112573,-1.393179536,-3.112447023
